Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
10080101	10080101	Normal 8-1			0.15	15	2	9	100801010			0|0|0			0|0|0		
10080102	10080102	Normal 8-2			0.15	15	2	9	100801020			0|0|0			0|0|0		
10080103	10080103	Normal 8-3			0.15	15	2	9	100801030			0|0|0			0|0|0		
10080104	10080104	Normal 8-4			0.15	15	1	9	100801040			0|0|0			0|0|0		
10080201	10080201	Normal 8-5			0.15	15	1	9	100802010			0|0|0			0|0|0		
10080202	10080202	Normal 8-6			0.15	15	2	9	100802020			0|0|0			0|0|0		
10080203	10080203	Normal 8-7			0.15	15	1	9	100802030			0|0|0			0|0|0		
10080204	10080204	Normal 8-8			0.15	15	1	9	100802040			0|0|0			0|0|0		
10080301	10080301	Normal 8-9			0.15	15	1	9	100803010			0|0|0			0|0|0		
10080302	10080302	Normal 8-10			0.15	15	2	9	100803020			0|0|0			0|0|0		
10080303	10080303	Normal 8-11			0.15	15	15	10	100803030			0|0|0			0|0|0		
10080304	10080304	Normal 8-12			0.15	15	15	10	100803040			0|0|0			0|0|0		
