Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
10070101	10070101	Normal 7-1			0.15	15	1	9	100701010			0|0|0			0|0|0		
10070102	10070102	Normal 7-2			0.15	15	1	9	100701020			0|0|0			0|0|0		
10070103	10070103	Normal 7-3			0.15	15	1	9	100701030			0|0|0			0|0|0		
10070104	10070104	Normal 7-4			0.15	15	1	9	100701040			0|0|0			0|0|0		
10070201	10070201	Normal 7-5			0.15	15	2	9	100702010			0|0|0			0|0|0		
10070202	10070202	Normal 7-6			0.15	15	1	9	100702020			0|0|0			0|0|0		
10070203	10070203	Normal 7-7			0.15	15	1	9	100702030			0|0|0			0|0|0		
10070204	10070204	Normal 7-8			0.15	15	1	9	100702040			0|0|0			0|0|0		
10070301	10070301	Normal 7-9			0.15	15	1	9	100703010			0|0|0			0|0|0		
10070302	10070302	Normal 7-10			0.15	15	1	9	100703020			0|0|0			0|0|0		
10070303	10070303	Normal 7-11			0.15	15	1	10	100703030			0|0|0			0|0|0		
10070304	10070304	Normal 7-12			0.15	15	1	10	100703040			0|0|0			0|0|0		
