Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	IsAsyncLoadNpc	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
99919037	99919037	弓箭手尖兵			0.15		15	1	9	999190370			0|0|0			0|0|0		
99919901	99919901	日常翻牌本2路版			0.15		15	25	9	999199010			0|0|0			0|0|0		
99919902	99919902	运营测试关卡A多镜头			0.15		15	31	9	999199020			0|0|0			0|0|0		
99919903	99919903	运营测试关卡A多镜头			0.15		15	11	9	999199030			0|0|0			0|0|0		
99919904	99919904	试作型装备经验本			0.15		15	25	9	999199040			0|0|0			0|0|0		
99919905	99919905	オリジナル本編迷宮ステージ1			0.15		15	66	9	999199050			0|0|0			0|0|0		
99919906	99919906	测试关卡A			0.15		15	17	9	999199060			0|0|0			0|0|0		
99919907	99919907	中国城战斗23（灰鸦-庭院）			0.8		15	11	9	999199070			0|0|0			0|0|0		
99919908	99919908	缺省			0.15		15	11	9	999199080			0|0|0			0|0|0		
99919909	99919909	中国城战斗10（布丽姬特-贫民窟）			0.8		15	11	9	999199090			0|0|0			0|0|0		
99919910	99919910	中国城战斗13（遗忘者-列车）			0.8		15	11	9	999199100			0|0|0			0|0|0		
99919911	99919911	中国城战斗19（阿尔法-隐藏）			0.8		15	11	9	999199110			0|0|0			0|0|0		
99919912	99919912	中国城战斗29（对抗阿尔法）			0.15		15	11	10	999199120			0|0|0			0|0|0		
99919913	99919913	试炼测试关卡3			0.15		15	11	9	999199130			0|0|0			0|0|0		
99919914	99919914	本編テストステージ0			0.15		15	36	9	999199140			0|0|0			0|0|0		
99919915	99919915	15			0.15		15	29	9	999199150			0|0|0			0|0|0		
99919916	99919916	运营测试关卡A			0.15		15	4	9	999199160			0|0|0			0|0|0		
99919917	99919917	运营测试关卡B多镜头			0.15		15	25	9	999199170			0|0|0			0|0|0		
99919918	99919918	日常翻牌本			0.15		15	25	9	999199180			0|0|0			0|0|0		
99919919	99919919	多段召唤怪物挑战关卡			0.15		15	25	9	999199190			0|0|0			0|0|0		
99919920	99919920	本編戦闘ステージテスト4			0.15		15	23	9	999199200			0|0|0			0|0|0		
99919921	99919921	シークレットステージ4	Scene01001b	Test	0.15		15	63	9	999199210			0|0|0			0|0|0		
